	X	Y	Celltype	Sender_cells	Sender_cells_PI
1265	618.0991700248048	139.1742170380359	Others		
1266	730.9470506519871	1395.8304566565953	Receivers	301,1041,2827,4451	
1267	549.2442204960875	1722.8117912830419	Senders		
1268	1581.5456999658038	388.0850983692059	Senders		
1269	661.6735249816135	1650.6052350981834	Senders		
1270	686.1338648461734	1602.0840556515334	Senders		
1271	74.06053121003353	147.5739662428286	Others		
1272	1156.9030963258751	794.2239819921333	Senders		
1273	1265.7706392214152	532.9225523587658	Senders		
1274	1819.1653549631214	1521.8837743489123	Senders		
1275	135.49244110079206	1567.8109545700684	Others		
1276	1939.1647446245026	1884.871241174946	Receivers		
1277	1470.9675960508955	247.1875069624312	Receivers	2448,6906,7638	
1278	1152.1535316809081	568.4654576809776	Senders		
1279	1940.4258872724945	1434.9714507232188	Receivers	112,913,2788,4450,5129,5225,5737	
1280	1221.5311795748385	1390.1760852094524	Others		
1281	875.958258219361	745.4735028752133	Receivers		
1282	1871.5991588799284	663.8542695853733	Receivers		
1283	82.87226346543864	801.6803083089148	Others		
1284	1580.6807052433444	1296.9367160978388	Receivers	4858	
1285	1823.0926044587668	737.6983878281243	Receivers		
1286	948.0051708438247	856.9643089784689	Receivers	1496,1643,1812,2962,4735,6583,7020,7172	1643,7172
1287	232.90456218488288	495.5929114503774	Others		
1288	1484.543138459584	46.0150836913904	Receivers		
1289	267.77554877254903	50.42033758270015	Others		
1290	339.85732423711767	1537.5444461075072	Receivers	4456,5989,6239	
1291	1933.6011949031076	1869.1207490600364	Receivers		
1292	1843.0950956243305	15.620430811486452	Receivers	276,649,997,1455,2236,3619,5229,6109	997,3619
1293	1129.2944286197176	636.0605783211093	Senders		
1294	307.33308554522523	888.9874467166934	Receivers		
1295	990.1926543527468	1979.5310136952492	Others		
1296	84.77576827708022	602.3103977945532	Others		
1297	1703.7876901766454	1319.3909962520856	Receivers	2719,2875,2933,3071,4205,4222,4678,5584,5749,7617,7754,7812,7842	2875,2933,3071,7812,7842
1298	1653.3660636917916	1320.5818371195558	Receivers	2875,2933,3071,3751,4678,4858,5999,6312,7617,7754	3071,3751
1299	1519.0726182922658	985.8434999941146	Receivers		
1300	409.75538579519497	1620.0077216743998	Senders		
1301	1135.6413093279382	279.0103875736594	Others		
1302	1609.7880537417323	1917.1718207251565	Receivers		
1303	692.3277452569316	587.024504172887	Receivers	467,885,1604,3248,3427,4039,6226,6438,6941,6950,7484,7965	885,3427,6438,6941,6950,7484
1304	163.55035641513217	1328.9824528988313	Others		
1305	1917.9232369929935	271.98537998321524	Senders		
1306	970.319262638631	196.4763693064957	Others		
1307	68.21980741963162	1329.002101335291	Others		
1308	1735.374350686996	675.1410722520594	Receivers		
1309	1751.5303488201985	234.1061983020638	Senders		
1310	475.92136383495244	1803.213453813437	Receivers	800,1362,3699,3923,6097	800
1311	1017.0197873813405	1216.3847675940483	Others		
1312	76.03646508501582	256.7798202957778	Others		
1313	269.58992774189403	1699.3456532175092	Receivers		
1314	702.0693987449063	1601.19499273156	Senders		
1315	187.32140237811444	561.4131811482674	Others		
1316	1083.2660217096459	49.89125962288688	Others		
1317	468.5832924996496	1397.2599016963175	Receivers	1256,1391,4158,5262,5707,6160	4158
1318	164.98700616218676	950.428066924546	Others		
1319	569.8541056144975	1883.374141948398	Receivers		
1320	1092.265498694225	647.2274190934426	Senders		
1321	1627.0900348351547	1394.8007567315317	Senders		
1322	827.924991391759	1259.2366054131862	Others		
1323	1656.7791050071712	117.25811776754425	Senders		
1324	400.34136310113723	1245.8534401319782	Others		
1325	615.9313827271276	858.9331703092967	Senders		
1326	1001.5175058439219	1927.1988887897749	Others		
1327	296.00811270006244	171.37174945884493	Others		
1328	1619.2846555976591	1809.886426593646	Receivers	3784,4826	
1329	985.947207845799	1381.52254766755	Others		
1330	139.5765603568364	439.60879571294373	Others		
1331	395.0797875322143	119.69263110170125	Others		
1332	604.4145654720214	1354.4248582279056	Receivers	914,5352	
1333	1155.727448523709	661.4499309892716	Senders		
1334	521.0952767313653	1119.8948215791763	Others		
1335	956.4312796915513	891.9453212007213	Receivers	880,1643,1812,3311,3420,4735,6583,7020,7172	1643,1812,7172
1336	311.5712379081343	1009.2923832659822	Others		
1337	518.0378345508884	784.3597652380307	Senders		
1338	1467.1408953412126	1873.7256511187113	Receivers		
1339	1547.7259303786486	811.2677892465274	Receivers		
1340	270.4865919117265	1472.5216029517512	Receivers		
1341	1567.0155312850707	1220.426116673975	Receivers		
1342	1495.1527272992134	817.018235795252	Receivers	120,179,408,1484,1738,3144,5069,5734,6039,6061,7214,7325	408,5069,7214
1343	177.5159708389058	1101.157836269888	Others		
1344	908.6574527772913	505.7597744031543	Receivers		
1345	1784.2266699335382	765.7066110720024	Others		
1346	78.2522228645628	764.2714804051807	Others		
1347	1598.366416210087	399.93317181584854	Senders		
1348	1678.0584519177416	495.8544565073304	Senders		
1349	683.868296328586	153.63690795498263	Others		
1350	110.71262626872769	1361.720241622275	Others		
1351	1688.1874239171661	1587.5024993853067	Senders		
1352	1329.3574467626586	1956.457862235557	Others		
1353	1604.375841752772	549.6887884285229	Receivers	1920,4840,6521,7823	
1354	1578.0284924422158	1385.3232925678071	Senders		
1355	799.0408932727033	153.59494045423006	Others		
1356	428.71905923619937	1594.47578328671	Senders		
1357	496.9705762720984	1995.7159660466962	Others		
1358	1387.9762799770892	954.4449614352158	Senders		
1359	1140.8733804238543	1221.7454470828723	Receivers		
1360	1937.8896400652466	323.48238926303895	Senders		
1361	544.7916053215091	1419.1820959424872	Senders		
1362	479.7159662871311	1742.5943244041005	Senders		
1363	693.0683513162372	361.6787998316382	Others		
1364	95.24152169963696	1191.1900806359	Others		
1365	1650.5643791091034	547.5862222975825	Receivers	1348,1919,4370,4840,5178,6521,6649,7623,7737,7823,7835	4840,6649,7823,7835
1366	1835.0789725176405	1515.4685402360096	Senders		
1367	1134.8818806505315	404.7446098719605	Receivers		
1368	669.088757331443	916.5577871675246	Receivers	3511,3874,4139,4278,4408,6972,7353	7353
1369	1494.714917353161	1662.6073181945178	Receivers	375,1975,3889,4446,4520,5486,5807,6780,7590	1975,6780
1370	325.6980920340777	1503.8120720135398	Receivers		
1371	1341.4199167763388	1781.3747838277568	Others		
1372	1937.5825078903438	248.92121761988207	Senders		
1373	161.34772284163336	1599.4602579040186	Others		
1374	324.34174617171686	389.1490485144138	Others		
1375	636.942487845948	1684.336200875988	Senders		
1376	1717.713819127302	1210.7809610040724	Receivers		
1377	1132.1768961262899	1151.6768184912194	Receivers		
1378	602.5783752854456	1237.7340778779815	Receivers		
1379	487.1605422171401	355.26458015121756	Others		
1380	825.9009088480127	1411.5608459688704	Receivers		
1381	1242.8553747029284	1929.764158679405	Others		
1382	1292.911822731445	282.62809959184085	Others		
1383	322.43642658503614	186.13428015566424	Others		
1384	1676.5729500296306	1787.7353041349147	Receivers	629,1888,2257,3784,4741,4826,5238,5371,6170,7269	1888,4826
1385	1618.3991843016267	624.1410423903382	Receivers		
1386	1191.3380088773902	348.16502210733137	Receivers		
1387	953.0806810361894	346.14452072693666	Others		
1388	924.8527805982911	793.6393835351591	Receivers	2962,5586	
1389	866.5296470009866	487.424452213036	Others		
1390	272.0866847570123	551.3306558397712	Others		
1391	479.1600784878183	1468.5924051688994	Senders		
1392	1433.9501459630922	1168.9659875285447	Receivers		
1393	182.66759633755038	1132.5237085600659	Others		
1394	158.47405188119558	36.34603855247565	Others		
1395	705.1922302753115	481.0898381277988	Receivers		
1396	1189.2953628660853	1857.2849761392274	Others		
1397	1439.7040555423841	1534.7217239419742	Receivers	3020,3312,7022	
1398	1901.7862207412454	1268.1821617931353	Receivers		
1399	1155.4618828196512	1203.7359519054169	Receivers		
1400	1731.6105131349318	776.1980704139702	Others		
1401	609.1431015639268	27.376821968183364	Others		
1402	419.83998017383993	1399.9775292537222	Receivers	1256	
1403	1159.3806194904696	549.1893996405721	Senders		
1404	254.17228097979395	864.5591617024329	Others		
1405	833.2484299639589	1085.2020402404812	Others		
1406	1525.4672576250925	134.45807998242753	Receivers	4119,5819,6313	
1407	71.07694506869211	840.5186791967507	Others		
1408	1793.3885003416285	555.1387010593382	Senders		
1409	344.6186493953063	1856.4167886587525	Receivers		
1410	1458.0310206729844	521.8480169552035	Receivers		
1411	459.6990555873626	795.3344678631082	Senders		
1412	1574.7296291936502	1821.9667063250126	Receivers		
1413	62.58505581954754	330.2162547438405	Others		
1414	1917.2025782938151	1185.5825830979368	Others		
1415	79.56659605688965	27.672502345949646	Others		
1416	1934.9880994031837	1657.1413711453622	Receivers	2126,4930,5062,6492	
1417	953.2078460865201	1874.587077131695	Others		
1418	1867.1991912479093	18.494213959057593	Receivers	276,649,997,1455,2236,3619,6109	997,1455,2236,3619
1419	1504.9828180123147	12.475532893420738	Receivers		
1420	1968.6034553411132	833.934403991397	Others		
1421	586.3745811468428	632.5839276692097	Senders		
1422	1461.35813327718	399.3456678603939	Receivers		
1423	93.07697275836735	55.72744824621134	Others		
1424	988.185055976365	1720.562473036609	Others		
1425	970.1936908625819	1296.8274044836564	Others		
1426	1470.8187200517173	1475.7625678346026	Receivers	124,428,3020,3051,3312,5104,6341,7886,7889	6341,7889
1427	3.475653569344761	199.81614746012121	Others		
1428	727.3208822088319	122.39489420708361	Others		
1429	1840.4670745554795	1134.1437097893818	Others		
1430	1412.7025610673165	1774.397364172457	Receivers		
1431	884.2586412986346	3.9242891947643965	Others		
1432	570.6720492508275	1628.3174000749739	Senders		
1433	1803.6823396001496	703.0191622364421	Receivers		
1434	702.14747196556	1304.4903761533167	Receivers		
1435	560.6184701011267	195.837597581483	Others		
1436	1237.28150785461	417.6532495674687	Receivers		
1437	1364.859146735226	1536.722288195265	Receivers		
1438	641.5211238299177	1118.4188028620772	Others		
1439	1363.906262934645	320.70629076097634	Receivers		
1440	1928.2018795449249	902.5039228996839	Others		
1441	1959.3287809441326	379.1477316889902	Senders		
1442	967.5470926192888	331.7073073516754	Others		
1443	20.361644767877387	475.7503451504055	Others		
1444	868.8833104370603	1975.9953992196256	Others		
1445	1228.4486632533713	645.3259299699432	Senders		
1446	1382.6217624215892	991.3998453660103	Receivers	774,1358,2365,2691,3315,4584,4751,5479,6119,6595,7607,7630	1358,4751,5479,6595,7607
1447	1762.3353881363444	1793.0225241266423	Receivers	574,2687,4530,5238,5371,7269	2687
1448	734.7008002423391	1124.6781017202882	Others		
1449	531.5468880926109	1253.2735034850998	Receivers		
1450	1984.6939246393495	1665.1770356443678	Receivers		
1451	732.8198006056506	190.76070398698496	Others		
1452	979.8467332776935	1913.5027974980012	Others		
1453	1973.2446426669828	592.2534547047911	Receivers		
1454	702.9374154949701	1023.613120132074	Receivers		
1455	1872.1180410096129	58.87047412272239	Senders		
1456	201.9525594410876	841.2940340674376	Others		
1457	1462.9004983180241	537.756460780697	Receivers		
1458	611.9311811077819	610.9459602487734	Senders		
1459	1745.203853507213	452.1952124548358	Senders		
1460	1124.8036520263806	1999.8622940376322	Others		
1461	1530.917940664819	1907.8314147712179	Receivers		
1462	747.0756143051686	1416.0224801386612	Receivers	301,1041,1152,2388,2827	2827
1463	151.6085262387783	1790.5936735082835	Others		
1464	192.513449248624	745.8501925231893	Others		
1465	1085.0116857244714	527.1552849004378	Receivers	212,472,838,1179,2678,4799,5453,5620,6733	5453
1466	1298.5386519743552	1108.857454784823	Receivers		
1467	1083.8717792299587	1346.5222015489906	Others		
1468	1883.3662116501798	524.3570425881619	Senders		
1469	192.60360422155088	1253.2268712077732	Others		
1470	181.85185964076078	1564.2707268488318	Others		
1471	1622.754080603225	1576.0707374006	Senders		
1472	991.9500541584172	1951.6928266309455	Others		
1473	995.2663141816813	557.582833382111	Receivers	169,4799	
1474	604.8624891033736	1487.2854477545402	Senders		
1475	874.2140777811874	837.5769695709805	Receivers		
1476	1720.7661596832136	1607.0089964542938	Senders		
1477	769.2596320110787	577.0500057257855	Receivers		
1478	1142.3059366094253	1829.388599099389	Others		
1479	1477.2774229245001	1713.332563958621	Receivers	7590	
1480	364.39528984606585	251.3288906275848	Others		
1481	1088.1422673777859	1394.7416514345	Others		
1482	1909.9760963250635	743.0688169129578	Receivers		
1483	1369.8758734134178	1132.0475542306062	Receivers		
1484	1446.0613866651922	760.6298742249809	Senders		
1485	1724.3952603704834	365.9511871679195	Senders		
1486	631.8092856566559	1547.3553275406348	Senders		
1487	671.3445079587914	1336.3092047400305	Receivers		
1488	601.4651279063074	1773.98659407576	Senders		
1489	921.766257383424	450.83030747645705	Receivers		
1490	642.877178330088	5.541913251363884	Others		
1491	1511.6165755140573	451.3549048656038	Receivers	3531,6968	
1492	1195.8420805410049	50.219076354286244	Others		
1493	1668.9968639470349	374.8895072727103	Senders		
1494	9.536755528539942	602.3756167308511	Others		
1495	1840.9742376745435	525.2284360892716	Senders		
1496	1006.9576762358228	814.4596887154088	Senders		
1497	1577.9898161074532	1523.8266307477145	Senders		
1498	916.8573164225073	930.3791009431113	Receivers		
1499	396.3189998789301	487.5035866631705	Receivers		
1500	1634.704233131878	1537.0912753527232	Senders		
1501	854.2136169121363	27.56380924916502	Others		
1502	755.3816408128298	406.17434103334915	Others		
1503	1439.1494954899015	1653.037264988221	Receivers		
1504	1292.8777847944962	372.18546261820416	Receivers		
1505	74.76942205729142	1160.802533713929	Others		
1506	925.3462101592271	399.4078563980648	Others		
1507	736.1678044405821	1082.9325112179065	Others		
1508	1265.8342245531592	953.2875550856365	Senders		
1509	1316.4158260537968	1819.1158035756514	Others		
1510	473.12842222645	427.4143761382754	Receivers		
1511	1984.355013395764	1178.2472409834243	Others		
1512	309.07924095141027	1368.8380895031794	Receivers		
1513	832.932739794892	1671.9291388579604	Receivers	4594	
1514	857.7961851130362	1425.9933927099712	Receivers		
1515	1132.3200340669164	239.80713465724568	Others		
1516	1435.9024134140648	1412.743602695396	Receivers		
1517	384.8940272067238	1704.888772995491	Receivers	398,3133,5427,5659,5991,6472,6806,7078,7770	398,5659,6806
1518	1601.8727774061813	200.51640905478018	Senders		
1519	1295.1048651867052	1126.0476734303322	Receivers		
1520	343.28163325636154	1589.0620239317313	Receivers	801,819,1300,1902,4456,5504,5989,7877	
1521	282.8282237625921	269.5957894461285	Others		
1522	1590.0700886067086	738.4466557681505	Receivers		
1523	625.2342318466937	557.3441026204729	Receivers	639,1458,1930,4570,5317,6226,6438,7484	4570,5317,6438
1524	650.6529069478097	1552.4230169401324	Senders		
1525	1826.3011466274243	1225.6719404568646	Receivers		
1526	1255.5577484488126	628.105394013895	Senders		
1527	1656.0007458537943	1564.1576215143562	Senders		
1528	1150.61341344058	290.0311788542238	Others		
1529	1394.7629313681832	1790.6973276830443	Receivers		
1530	500.2022195464726	1917.3717913680164	Receivers		
1531	1542.6047940605672	600.6431495582248	Receivers		
1532	1233.6422482231635	615.695864161389	Senders		
1533	198.93575218778813	1648.297339241371	Receivers		
1534	1331.6140690180646	1228.0013025614437	Others		
1535	284.3457614264668	754.7542263395941	Receivers		
1536	1753.2721600098223	326.6089215538126	Senders		
1537	500.360014349728	1567.2850475317668	Senders		
1538	1296.2829423786627	34.685493612984345	Others		
1539	34.579305482393295	1133.792857600111	Others		
1540	1266.5848847565776	250.8437618311079	Others		
1541	1220.9243041671184	480.70382083908015	Receivers	1273,3593,5891	
1542	673.4426849210944	817.6631607686826	Senders		
1543	232.38959246855927	1926.1872108899101	Others		
1544	1947.528907255122	890.0033781788148	Others		
1545	1636.1147930943816	1448.457211116464	Senders		
1546	923.6235745552785	821.1574028823443	Receivers	2962	
1547	1558.6985445537036	1039.2273555292534	Receivers		
1548	1321.164277641616	1132.385963216824	Receivers		
1549	1424.3708143027259	188.21000815680188	Receivers		
1550	755.2421852715736	334.1783770197302	Others		
1551	484.0878000470712	401.6485530763616	Receivers		
1552	1006.6445986077304	37.985977019837414	Others		
1553	1927.9352040168883	1037.9276528191424	Others		
1554	537.7761001957531	213.53518517685964	Others		
1555	1660.6073719499896	395.8152058286484	Senders		
1556	209.5085377192627	113.81290520766396	Others		
1557	1457.115487068334	1310.542494645536	Receivers		
1558	16.398281172148145	442.96108089660737	Others		
1559	1409.364062233499	304.28170940790466	Receivers		
1560	1153.5015662523292	426.31293350421464	Receivers		
1561	605.192854601972	1371.9447798504625	Receivers	404,914,3942,5352,5853,7678,7875	914,5352
1562	876.5624655656023	192.3105086029766	Others		
1563	721.269987303602	1682.560132696215	Senders		
1564	1946.0924845364564	1690.1633412320105	Receivers	2126	
1565	324.45678154710134	691.0185968981692	Receivers		
1566	1662.3763172135002	1107.791868791531	Others		
1567	142.1758012602392	684.8131312020462	Others		
1568	958.0430109059344	1890.449443160776	Others		
1569	1071.8066652825614	1808.7943827980625	Others		
1570	1254.3664690956819	1010.383110142758	Senders		
1571	391.73791811761305	289.45449768515874	Others		
1572	978.9944196106932	1558.7819128005608	Receivers		
1573	1557.662503113575	1951.6073746411814	Others		
1574	3.638989561058459	1659.8347303909784	Others		
1575	1293.2568881361012	1539.8442374637818	Receivers		
1576	941.2463998896061	1840.3869772817295	Others		
1577	752.0346699430063	170.2118162271442	Others		
1578	496.86077510761663	179.32585222264598	Others		
1579	1900.3849364318405	1988.9918627466495	Others		
1580	290.66732266013304	1420.3615855553626	Receivers		
1581	1154.5934228491408	85.56761833326743	Others		
1582	1376.2277627678536	1265.063894757831	Others		
1583	1345.0092846321563	1210.0737512471965	Receivers		
1584	1282.248653175149	1240.842209281742	Others		
1585	1066.8558790093166	1515.494250854826	Others		
1586	738.9851270424639	950.4766772810032	Receivers		
1587	643.7779249997686	110.0301552198013	Others		
1588	651.0552678452215	781.1661858662582	Senders		
1589	186.76819529764765	440.9102594241934	Others		
1590	499.08349488568194	454.9404164173776	Receivers		
1591	244.73046804339594	1187.1995626535659	Others		
1592	359.2963502348454	116.11264135538745	Others		
1593	326.5842840494857	839.9896240982838	Receivers		
1594	1387.0179438548716	1283.0017695425202	Others		
1595	10.411958719650283	1586.581305028172	Others		
1596	671.3755569249881	1359.4313819111396	Receivers	3942	
1597	65.3463434138657	787.5764867446215	Others		
1598	39.221002638206045	1632.6910702902305	Others		
1599	373.9343610323287	1349.0958150381834	Receivers		
1600	1860.5906780931532	1190.0492315732442	Receivers		
1601	1781.2620945977865	613.1988033012783	Receivers	1057,1408	
1602	1659.670667356789	1883.3646668125648	Receivers		
1603	790.3676535735764	1808.2621023968939	Receivers		
1604	670.1714853582199	649.1999982545822	Senders		
1605	1991.4653443901916	1904.8208963547047	Others		
1606	457.23669194295	1674.4040540742908	Senders		
1607	684.9157552818042	1958.4867479560537	Receivers		
1608	1699.6352575201265	1809.8386026250764	Receivers	1888,4826,5371,7269	
1609	1343.0314504659646	1483.5772702474012	Receivers		
1610	340.7664251259257	1071.7759851421242	Others		
1611	872.219640190436	416.4484219556239	Others		
1612	1799.8850738316103	676.2056498391811	Receivers		
1613	1220.6692053155862	243.8659748397918	Others		
1614	1214.813113423716	431.6267313265927	Receivers		
1615	491.27062455154305	1822.0970160122115	Receivers	800,820,3923,4937,6097	
1616	80.31004406825537	1505.1462410334796	Others		
1617	915.7375706852886	1670.918788953928	Receivers		
1618	453.0910645916939	1988.749669433877	Others		
1619	668.3552055387374	320.61043405086576	Others		
1620	94.80194927079344	1991.4253677846111	Others		
1621	1382.2577721642651	1039.1728817147143	Receivers	4751,6119,6595,7607	
1622	1610.3327799125273	1324.9736012238673	Receivers	1321,1354,2235,3071,3751,4858,5999,6232,6429,7754	3751,4858,5999
1623	346.5299073517891	439.2675992977786	Others		
1624	895.2806852497567	782.2714242466931	Receivers		
1625	104.05962401008483	1409.147434567239	Others		
1626	556.4627793342867	813.8278166539536	Senders		
1627	385.29952454329595	839.3652628743955	Receivers		
1628	1306.9828235940677	1889.378086384936	Others		
1629	1326.9143997720155	1050.3194599859976	Receivers	921,1002,1233,2517,4751,5287,6119,7607	1002,6119
1630	832.7344449963227	211.09936852196066	Others		
1631	954.1485938639806	310.2161863212876	Others		
1632	1164.3743661581802	1460.4941552211678	Others		
1633	793.811077515066	365.90387905066456	Others		
1634	1755.8810197608652	1648.1544488988457	Senders		
1635	1549.9197893464718	114.58007709980266	Receivers	168,579,771,5819,6313,7596	6313
1636	1113.4388839498433	470.02712407093816	Receivers		
1637	239.37039344461385	1563.2262003667788	Receivers		
1638	423.16275021536387	1001.6233964953392	Receivers		
1639	1052.1926968010814	426.56400807794313	Receivers		
1640	984.5223326447646	105.6397951999939	Others		
1641	0.144899276984356	1760.6438633287405	Others		
1642	831.1774041723044	1814.839597906711	Receivers		
1643	992.6147194565191	862.2165891763296	Senders		
1644	591.8242813172145	163.3778751860775	Others		
1645	619.3892985290437	1216.9405303476833	Receivers		
1646	1525.5726944459784	1081.6510353076874	Receivers		
1647	435.9204152816067	455.3378767859806	Receivers		
1648	1496.8650261361013	1624.113569697591	Receivers	936,1975,3021,3889,4446,4520,4876,5486,5575,5807,6351,6780,7022,7377,7590	1975,3021,3889,4446,5807,6780
1649	496.09265938819846	663.1396083755557	Senders		
1650	1225.1682090385007	899.2937976388116	Senders		
1651	55.22808992661088	598.3604389265249	Others		
1652	1698.9704979652286	1193.6040354096424	Receivers		
1653	1351.0651965391141	376.0159435541499	Receivers		
1654	523.9062994055885	326.26430594578903	Others		
1655	247.97781665462338	695.1667264320349	Receivers		
1656	1201.8655740395122	631.9803120808889	Senders		
1657	1537.4717379495426	181.34153649328266	Receivers	168,267,1518,2622,3440,4119,5609,5682,5819,6271,6313,6792,6906,7596	267,3440,4119,6271
1658	878.946986269675	618.4429257490733	Receivers		
1659	549.779975838514	1494.8879873281521	Senders		
1660	375.8197106264922	304.47587712610357	Others		
1661	30.71187312909163	1722.600712625404	Others		
1662	984.7310814268754	1033.431218643091	Receivers		
1663	667.5668097894059	1032.4612880372229	Receivers		
1664	1401.7444380866991	998.5407130258568	Receivers	1358,2365,2691,3315,4584,4751,5479,6119,6595,7607	1358,4751,6595
1665	1663.116862078081	754.7846634939781	Receivers		
1666	170.00525863473203	644.1088547273832	Others		
1667	1970.3093662368149	1714.7085142420865	Receivers		
1668	472.91142631787795	751.9248626254176	Senders		
1669	862.3302618886215	1527.7367554003715	Receivers		
1670	66.91425564113018	77.24554005580674	Others		
1671	234.2357350574309	1256.6499651701483	Others		
1672	829.0932344888946	1697.8512575246677	Receivers	4145,4594	
1673	568.1157804556744	978.5040596188675	Receivers		
1674	1413.5714430594885	1090.4023943300185	Receivers		
1675	633.5999555139186	305.0855372267016	Others		
1676	1081.206837248824	284.3130045242965	Others		
1677	1878.6089193828911	1079.7812212212807	Others		
1678	349.83060971385237	1441.285093833815	Receivers		
1679	207.09438863954443	1543.2895799480402	Receivers		
1680	74.42207261760304	1986.7559873798102	Others		
1681	548.7365801752626	1904.4972441434122	Receivers		
1682	1003.6726734741015	1006.030767850963	Receivers	2221	
1683	182.1394367442668	1901.41163767595	Others		
1684	1465.7917291001736	1037.4556763191024	Receivers		
1685	240.51427814777205	351.35313897657096	Others		
1686	1116.2760137426656	152.68794951441754	Others		
1687	57.00276185814457	119.10390802035221	Others		
1688	752.6829163808127	123.55813946960393	Others		
1689	869.7472587332059	1660.0058939202759	Receivers		
1690	585.2840994808726	1133.0365485424363	Others		
1691	274.8288528006477	699.4243694561148	Receivers		
1692	106.43275832381471	758.1362875642552	Others		
1693	1283.1874687913235	1974.1830733533916	Others		
1694	390.27732451888	414.4042976049278	Others		
1695	1894.8390371795304	1729.2816769136368	Receivers	2126,3884,5062,6286	
1696	1232.1080988744377	1682.814473500418	Others		
1697	419.3842894429769	1748.057645726872	Receivers	398,1362,1739,2592,3133,5641,5659,5991,6472,7664	398,2592,5659,6472
1698	1734.615019349281	496.2244969601253	Senders		
1699	1016.7466285197595	1859.5485277820087	Others		
1700	1119.529201128732	537.6631293865004	Receivers	165,212,472,838,998,1179,1278,1403,2678,4007,5453,5620,6733	212,1278,1403,2678,5453,6733
1701	607.5831817140746	429.0133703250647	Receivers		
1702	156.97287348051893	1251.4218130385175	Others		
1703	110.24905116672534	37.802136527527395	Others		
1704	1476.9918593302348	376.5063783103399	Receivers	6350,6968,7542	
1705	484.1216694849155	1907.916396966144	Receivers		
1706	328.69367680027796	506.5229173192887	Receivers		
1707	1735.419936953985	853.2166773836423	Others		
1708	535.6578783872117	1385.6275254403595	Receivers	404,914,1361,2313,4158,4834,5352,5707,6160,6900,7678	1361,5707,6160,7678
1709	102.45680796447965	1781.2103531570092	Others		
1710	1683.1230907133192	171.59407026487173	Senders		
1711	984.1392383097868	1136.3067002520756	Receivers		
1712	1299.3225179767496	949.7350002058841	Senders		
1713	811.0836092271564	1805.6031191750096	Receivers		
1714	1595.8062198969678	1869.2152564072542	Receivers		
1715	1673.303649774212	83.62120230660275	Senders		
1716	1329.7149514326002	543.9128695167014	Receivers	64,545,571,1273,2509,2959,3049,3130,3818,5505,5670,5791,6645	64,571,2509,3049
1717	1164.8235289311604	402.4585812472776	Receivers		
1718	896.4054474830925	944.1545194973231	Receivers		
1719	22.673555070360507	285.0415666049859	Others		
1720	1248.6001145653574	1985.6402155952342	Others		
1721	1642.8805941982132	863.0754423631681	Receivers		
1722	167.40041842888843	1199.649166652045	Others		
1723	636.5884997487026	1285.707895014479	Receivers		
1724	1578.3684541415196	19.48653047527049	Receivers		
1725	1548.1058516890703	351.1549585092413	Senders		
1726	1389.293302747793	1473.1467260844433	Receivers		
1727	1687.9372552240804	1078.8515617700227	Others		
1728	976.8109983849275	1112.5147031667605	Receivers		
1729	190.33649343396775	271.1937691657693	Others		
1730	604.9131959606214	473.9300366223278	Receivers		
1731	694.1010187847603	1265.295073418535	Receivers		
1732	1144.228688344109	828.0307695503022	Senders		
1733	1045.2316936975026	1648.1240161239841	Others		
1734	464.6844072072156	191.40339161827936	Others		
1735	1357.2762373908638	1404.4234244115287	Receivers		
1736	545.9166846960647	999.2424248018816	Receivers		
1737	458.727799378869	396.12095663056635	Others		
1738	1467.996679625819	771.4550747208131	Senders		
1739	465.1323823294289	1716.8408029643203	Senders		
1740	803.4009530403927	231.74033052109544	Others		
1741	1416.0959276911046	559.9439784834084	Receivers	3049,3166,4573,5670,7000	5670
1742	1130.4844907180827	1247.3860805243185	Others		
1743	1925.148742183841	382.2024012303342	Senders		
1744	568.3441145406766	1864.4396641566411	Receivers	4937	
1745	1436.5858126280016	898.6619939504243	Senders		
1746	1044.0964931855656	525.3288283700557	Receivers	472,4799	
1747	227.89456398165808	1006.4947882478709	Others		
1748	426.74204276508453	1610.5765108636729	Senders		
1749	1624.7847719837337	336.73545677963745	Senders		
1750	1034.046788339806	511.43960841587875	Receivers		
1751	321.652536553253	1833.253658567729	Receivers		
1752	649.1450773733884	994.0074617661319	Receivers		
1753	866.8631023436917	870.4310409127145	Receivers		
1754	1530.5165209024944	1870.3166386300552	Receivers		
1755	1273.549354456134	1914.2764448944263	Others		
1756	380.88933721606753	1127.8745532567934	Others		
1757	1371.013970756782	1429.9526592523134	Receivers		
1758	1511.6949021994096	666.3002032683291	Receivers	458	
1759	1764.3891590051778	263.4111249038018	Senders		
1760	557.0714286980243	937.4280011532503	Receivers	2556,4017,7157	
1761	1183.9961851757039	590.5683632858329	Senders		
1762	1930.9077915015757	692.6553001716898	Receivers		
1763	1682.50812806009	1443.2190025026384	Senders		
1764	56.067534217923985	992.8798946720796	Others		
1765	1198.826235635585	1269.759411258361	Others		
1766	1333.8797191768974	1615.8868458452662	Receivers		
1767	1448.0823318176242	1591.0011777778755	Receivers	3021,7022	
1768	1272.1390144144	1601.5612178098568	Others		
1769	1818.0269535472753	1808.8376831031633	Receivers		
1770	655.7764390083485	1943.945654710509	Receivers		
1771	115.3339926241288	1232.8053868643347	Others		
1772	1070.2960971597806	131.90931940017882	Others		
1773	1262.2465421035995	718.6025573742589	Senders		
